Dataset,Model,Run,Accuracy,Precision,Recall,F1 Score,ROC-AUC
Preprocessed (All Features),XGBoost,22,0.8809523809523809,0.8,0.3404255319148936,0.47761194029850745,0.8323714359548627
Preprocessed (All Features),XGBoost,23,0.8333333333333334,0.4583333333333333,0.23404255319148937,0.30985915492957744,0.7721595313980532
Preprocessed (All Features),XGBoost,24,0.8707482993197279,0.7368421052631579,0.2978723404255319,0.42424242424242425,0.8427943836678439
Preprocessed (All Features),XGBoost,25,0.8877551020408163,0.8181818181818182,0.3829787234042553,0.5217391304347826,0.8162632440348006
Preprocessed (All Features),XGBoost,26,0.8673469387755102,0.7857142857142857,0.23404255319148937,0.36065573770491804,0.8051511758118701
Preprocessed (All Features),XGBoost,27,0.8741496598639455,0.7272727272727273,0.3404255319148936,0.463768115942029,0.7734516323542079
Preprocessed (All Features),XGBoost,28,0.8537414965986394,0.5833333333333334,0.2978723404255319,0.39436619718309857,0.7839607201309329
Preprocessed (All Features),XGBoost,29,0.8877551020408163,0.9375,0.3191489361702128,0.47619047619047616,0.8216039279869066
Preprocessed (All Features),XGBoost,30,0.8775510204081632,0.72,0.3829787234042553,0.5,0.8418468429666638
Preprocessed (All Features),XGBoost,31,0.8605442176870748,0.6666666666666666,0.2553191489361702,0.36923076923076925,0.7846498406408821
Preprocessed (All Features),XGBoost,32,0.8741496598639455,0.7272727272727273,0.3404255319148936,0.463768115942029,0.8082522181066414
Preprocessed (All Features),XGBoost,33,0.8605442176870748,0.6666666666666666,0.2553191489361702,0.36923076923076925,0.8116978206563873
Preprocessed (All Features),XGBoost,34,0.8605442176870748,0.6153846153846154,0.3404255319148936,0.4383561643835616,0.7588939615815316
Preprocessed (All Features),XGBoost,35,0.8741496598639455,0.7083333333333334,0.3617021276595745,0.4788732394366197,0.8126453613575674
Preprocessed (All Features),XGBoost,36,0.8707482993197279,0.6666666666666666,0.3829787234042553,0.4864864864864865,0.7680248083383582
Preprocessed (All Features),XGBoost,37,0.8775510204081632,0.7391304347826086,0.3617021276595745,0.4857142857142857,0.7669049875096907
Preprocessed (All Features),XGBoost,38,0.8537414965986394,0.5909090909090909,0.2765957446808511,0.37681159420289856,0.700921698682057
Preprocessed (All Features),XGBoost,39,0.8775510204081632,0.7391304347826086,0.3617021276595745,0.4857142857142857,0.781462658282367
Preprocessed (All Features),XGBoost,40,0.8741496598639455,0.75,0.3191489361702128,0.44776119402985076,0.8040313549832027
Preprocessed (All Features),XGBoost,41,0.8639455782312925,0.64,0.3404255319148936,0.4444444444444444,0.802997674218279
Preprocessed (All Features),XGBoost,42,0.8741496598639455,0.8125,0.2765957446808511,0.4126984126984127,0.7374450857093634
Preprocessed (All Features),XGBoost,43,0.8843537414965986,0.76,0.40425531914893614,0.5277777777777778,0.8470152467912826
Preprocessed (All Features),XGBoost,44,0.8809523809523809,0.7307692307692307,0.40425531914893614,0.5205479452054794,0.838401240416918
Preprocessed (All Features),XGBoost,45,0.8299319727891157,0.42857142857142855,0.19148936170212766,0.2647058823529412,0.702386079765699
Preprocessed (All Features),XGBoost,46,0.8537414965986394,0.6,0.2553191489361702,0.3582089552238806,0.7414075286415712
Preprocessed (All Features),XGBoost,47,0.8877551020408163,0.8181818181818182,0.3829787234042553,0.5217391304347826,0.7961926091825308
Preprocessed (All Features),XGBoost,48,0.8707482993197279,0.6451612903225806,0.425531914893617,0.5128205128205128,0.8201395469032647
Preprocessed (All Features),XGBoost,49,0.8707482993197279,0.68,0.3617021276595745,0.4722222222222222,0.761478163493841
Preprocessed (All Features),XGBoost,50,0.8707482993197279,0.6956521739130435,0.3404255319148936,0.45714285714285713,0.8162632440348006
Preprocessed (All Features),XGBoost,51,0.8571428571428571,0.6,0.3191489361702128,0.4166666666666667,0.8332328365922991
Preprocessed (All Features),XGBoost,52,0.8639455782312925,0.6521739130434783,0.3191489361702128,0.42857142857142855,0.8193642863295718
Preprocessed (All Features),XGBoost,53,0.8639455782312925,0.6842105263157895,0.2765957446808511,0.3939393939393939,0.8071323972779739
Preprocessed (All Features),XGBoost,54,0.8571428571428571,0.6470588235294118,0.23404255319148937,0.34375,0.7304677405461281
Preprocessed (All Features),XGBoost,55,0.8605442176870748,0.625,0.3191489361702128,0.4225352112676056,0.7710397105693858
Preprocessed (All Features),XGBoost,56,0.8435374149659864,0.5217391304347826,0.2553191489361702,0.34285714285714286,0.7984322508398656
Preprocessed (All Features),XGBoost,57,0.8503401360544217,0.5714285714285714,0.2553191489361702,0.35294117647058826,0.7432164699801879
Preprocessed (All Features),XGBoost,58,0.8537414965986394,0.5833333333333334,0.2978723404255319,0.39436619718309857,0.7545008183306056
Preprocessed (All Features),XGBoost,59,0.8639455782312925,0.64,0.3404255319148936,0.4444444444444444,0.839090360926867
Preprocessed (All Features),XGBoost,60,0.8707482993197279,0.8461538461538461,0.23404255319148937,0.36666666666666664,0.7725902317167714
Preprocessed (All Features),XGBoost,61,0.8809523809523809,0.7727272727272727,0.3617021276595745,0.4927536231884058,0.8048066155568955
Preprocessed (All Features),XGBoost,62,0.8707482993197279,0.7142857142857143,0.3191489361702128,0.4411764705882353,0.8201395469032646
Preprocessed (All Features),XGBoost,63,0.8537414965986394,0.6,0.2553191489361702,0.3582089552238806,0.7791368765612887
Preprocessed (All Features),XGBoost,64,0.8775510204081632,0.7894736842105263,0.3191489361702128,0.45454545454545453,0.8094581789990526
Preprocessed (All Features),XGBoost,65,0.8775510204081632,0.72,0.3829787234042553,0.5,0.794211387716427
Preprocessed (All Features),XGBoost,66,0.8775510204081632,0.7391304347826086,0.3617021276595745,0.4857142857142857,0.8341803772934793
Preprocessed (All Features),XGBoost,67,0.8469387755102041,0.55,0.23404255319148937,0.3283582089552239,0.7498492548884488
Preprocessed (All Features),XGBoost,68,0.8673469387755102,0.6818181818181818,0.3191489361702128,0.43478260869565216,0.8185028856921354
Preprocessed (All Features),XGBoost,69,0.8707482993197279,0.6666666666666666,0.3829787234042553,0.4864864864864865,0.8079937979154105
Preprocessed (All Features),XGBoost,70,0.8469387755102041,0.5357142857142857,0.3191489361702128,0.4,0.8607115169265225
Preprocessed (All Features),XGBoost,71,0.8843537414965986,0.8421052631578947,0.3404255319148936,0.48484848484848486,0.7971401498837108
Preprocessed (All Features),XGBoost,72,0.8775510204081632,0.7619047619047619,0.3404255319148936,0.47058823529411764,0.794211387716427
Preprocessed (All Features),XGBoost,73,0.8843537414965986,0.76,0.40425531914893614,0.5277777777777778,0.7955896287363252
Preprocessed (All Features),XGBoost,74,0.8843537414965986,0.76,0.40425531914893614,0.5277777777777778,0.7818072185373417
Preprocessed (All Features),XGBoost,75,0.8639455782312925,0.6666666666666666,0.2978723404255319,0.4117647058823529,0.779309156688776
Preprocessed (All Features),XGBoost,76,0.8435374149659864,0.5263157894736842,0.2127659574468085,0.30303030303030304,0.7797398570074943
Preprocessed (All Features),XGBoost,77,0.8469387755102041,0.5333333333333333,0.3404255319148936,0.4155844155844156,0.8323714359548626
Preprocessed (All Features),XGBoost,78,0.8707482993197279,0.7142857142857143,0.3191489361702128,0.4411764705882353,0.809113618744078
Preprocessed (All Features),XGBoost,79,0.8605442176870748,0.6071428571428571,0.3617021276595745,0.4533333333333333,0.8338358170385047
Preprocessed (All Features),XGBoost,80,0.8639455782312925,0.6060606060606061,0.425531914893617,0.5,0.839348781118098
Preprocessed (All Features),XGBoost,81,0.8945578231292517,0.8076923076923077,0.44680851063829785,0.5753424657534246,0.8036006546644845
Preprocessed (All Features),XGBoost,82,0.8741496598639455,0.75,0.3191489361702128,0.44776119402985076,0.8558876733568782
Preprocessed (All Features),XGBoost,83,0.8775510204081632,0.7894736842105263,0.3191489361702128,0.45454545454545453,0.7796537169437505
Preprocessed (All Features),XGBoost,84,0.8639455782312925,0.6060606060606061,0.425531914893617,0.5,0.8376259798432251
Preprocessed (All Features),XGBoost,85,0.8571428571428571,0.6190476190476191,0.2765957446808511,0.38235294117647056,0.7594969420277371
Preprocessed (All Features),XGBoost,86,0.8707482993197279,0.6666666666666666,0.3829787234042553,0.4864864864864865,0.8389180807993799
Preprocessed (All Features),XGBoost,87,0.8571428571428571,0.6470588235294118,0.23404255319148937,0.34375,0.797140149883711
Preprocessed (All Features),XGBoost,88,0.8809523809523809,0.75,0.3829787234042553,0.5070422535211268,0.8115255405289
Preprocessed (All Features),XGBoost,89,0.8673469387755102,0.6666666666666666,0.3404255319148936,0.4507042253521127,0.8202256869670083
Preprocessed (All Features),XGBoost,90,0.8809523809523809,0.8,0.3404255319148936,0.47761194029850745,0.8291842535963476
Preprocessed (All Features),XGBoost,91,0.8639455782312925,0.6296296296296297,0.3617021276595745,0.4594594594594595,0.7893014040830391
Preprocessed (All Features),XGBoost,92,0.8571428571428571,0.6470588235294118,0.23404255319148937,0.34375,0.8444310448789732
Preprocessed (All Features),XGBoost,93,0.8775510204081632,0.72,0.3829787234042553,0.5,0.8193642863295719
Preprocessed (All Features),XGBoost,94,0.8571428571428571,0.631578947368421,0.2553191489361702,0.36363636363636365,0.8268584718752693
Preprocessed (All Features),XGBoost,95,0.8605442176870748,0.6875,0.23404255319148937,0.3492063492063492,0.7695753294857437
Preprocessed (All Features),XGBoost,96,0.8639455782312925,0.7058823529411765,0.2553191489361702,0.375,0.7882677233181153
Preprocessed (All Features),XGBoost,97,0.8741496598639455,0.7083333333333334,0.3617021276595745,0.4788732394366197,0.8264277715565509
Preprocessed (All Features),XGBoost,98,0.8503401360544217,0.5789473684210527,0.23404255319148937,0.3333333333333333,0.8297872340425532
Preprocessed (All Features),XGBoost,99,0.8435374149659864,0.5238095238095238,0.23404255319148937,0.3235294117647059,0.7613920234300974
Preprocessed (All Features),XGBoost,100,0.8639455782312925,0.6842105263157895,0.2765957446808511,0.3939393939393939,0.8188474459471099
Preprocessed (All Features),SVM,1,0.8401360544217688,0.0,0.0,0.0,0.879403910758894
Preprocessed (All Features),SVM,2,0.8401360544217688,0.0,0.0,0.0,0.8305194245843742
Preprocessed (All Features),SVM,3,0.8401360544217688,0.0,0.0,0.0,0.7887845637005771
Preprocessed (All Features),SVM,4,0.8401360544217688,0.0,0.0,0.0,0.8582995951417004
Preprocessed (All Features),SVM,5,0.8401360544217688,0.0,0.0,0.0,0.7891291239555518
Preprocessed (All Features),SVM,6,0.8401360544217688,0.0,0.0,0.0,0.8700577138427082
Preprocessed (All Features),SVM,7,0.8401360544217688,0.0,0.0,0.0,0.8315961753811698
Preprocessed (All Features),SVM,8,0.8401360544217688,0.0,0.0,0.0,0.8011025928159188
Preprocessed (All Features),SVM,9,0.8401360544217688,0.0,0.0,0.0,0.7886984236368335
Preprocessed (All Features),SVM,10,0.8401360544217688,0.0,0.0,0.0,0.8239297097079852
Preprocessed (All Features),SVM,11,0.8401360544217688,0.0,0.0,0.0,0.8643293996037558
Preprocessed (All Features),SVM,12,0.8401360544217688,0.0,0.0,0.0,0.8336635369110174
Preprocessed (All Features),SVM,13,0.8401360544217688,0.0,0.0,0.0,0.8098888793177706
Preprocessed (All Features),SVM,14,0.8401360544217688,0.0,0.0,0.0,0.772934791971746
Preprocessed (All Features),SVM,15,0.8401360544217688,0.0,0.0,0.0,0.8408993022654837
Preprocessed (All Features),SVM,16,0.8401360544217688,0.0,0.0,0.0,0.8597639762253424
Preprocessed (All Features),SVM,17,0.8401360544217688,0.0,0.0,0.0,0.7833577396847273
Preprocessed (All Features),SVM,18,0.8401360544217688,0.0,0.0,0.0,0.8693255233008873
Preprocessed (All Features),SVM,19,0.8401360544217688,0.0,0.0,0.0,0.8101472995090016
Preprocessed (All Features),SVM,20,0.8401360544217688,0.0,0.0,0.0,0.7800844172624689
Preprocessed (All Features),SVM,21,0.8401360544217688,0.0,0.0,0.0,0.8038590748557154
Preprocessed (All Features),SVM,22,0.8401360544217688,0.0,0.0,0.0,0.8774226892927901
Preprocessed (All Features),SVM,23,0.8401360544217688,0.0,0.0,0.0,0.8576104746317512
Preprocessed (All Features),SVM,24,0.8401360544217688,0.0,0.0,0.0,0.7877939529675252
Preprocessed (All Features),SVM,25,0.8401360544217688,0.0,0.0,0.0,0.8680334223447326
Preprocessed (All Features),SVM,26,0.8401360544217688,0.0,0.0,0.0,0.7973985700749419
Preprocessed (All Features),SVM,27,0.8401360544217688,0.0,0.0,0.0,0.7805151175811871
Preprocessed (All Features),SVM,28,0.8401360544217688,0.0,0.0,0.0,0.8013610130071497
Preprocessed (All Features),SVM,29,0.8401360544217688,0.0,0.0,0.0,0.8465414764406927
Preprocessed (All Features),SVM,30,0.8401360544217688,0.0,0.0,0.0,0.8545955724007236
Preprocessed (All Features),SVM,31,0.8401360544217688,0.0,0.0,0.0,0.8334912567835299
Preprocessed (All Features),SVM,32,0.8401360544217688,0.0,0.0,0.0,0.8020501335170988
Preprocessed (All Features),SVM,33,0.8401360544217688,0.0,0.0,0.0,0.8238435696442414
Preprocessed (All Features),SVM,34,0.8401360544217688,0.0,0.0,0.0,0.7905935050391938
Preprocessed (All Features),SVM,35,0.8401360544217688,0.0,0.0,0.0,0.845723145835128
Preprocessed (All Features),SVM,36,0.8401360544217688,0.0,0.0,0.0,0.7970540098199672
Preprocessed (All Features),SVM,37,0.8401360544217688,0.0,0.0,0.0,0.7992075114135584
Preprocessed (All Features),SVM,38,0.8401360544217688,0.0,0.0,0.0,0.8222930484968559
Preprocessed (All Features),SVM,39,0.8401360544217688,0.0,0.0,0.0,0.8255663709191144
Preprocessed (All Features),SVM,40,0.8401360544217688,0.0,0.0,0.0,0.786372641915755
Preprocessed (All Features),SVM,41,0.8401360544217688,0.0,0.0,0.0,0.8507623395641313
Preprocessed (All Features),SVM,42,0.8401360544217688,0.0,0.0,0.0,0.8033422344732535
Preprocessed (All Features),SVM,43,0.8401360544217688,0.0,0.0,0.0,0.8675165819622707
Preprocessed (All Features),SVM,44,0.8401360544217688,0.0,0.0,0.0,0.8368507192695324
Preprocessed (All Features),SVM,45,0.8401360544217688,0.0,0.0,0.0,0.7725040916530278
Preprocessed (All Features),SVM,46,0.8401360544217688,0.0,0.0,0.0,0.8265139116202946
Preprocessed (All Features),SVM,47,0.8401360544217688,0.0,0.0,0.0,0.822249978464984
Preprocessed (All Features),SVM,48,0.8401360544217688,0.0,0.0,0.0,0.8357308984408648
Preprocessed (All Features),SVM,49,0.8401360544217688,0.0,0.0,0.0,0.8280213627358085
Preprocessed (All Features),SVM,50,0.8401360544217688,0.0,0.0,0.0,0.8160048238435696
Preprocessed (All Features),SVM,51,0.8401360544217688,0.0,0.0,0.0,0.8817296924799725
